Sommet 1	 ======> Couleur : 1
Sommet 2147	 ======> Couleur : 27
Sommet 2148	 ======> Couleur : 25
Sommet 2149	 ======> Couleur : 49
Sommet 2150	 ======> Couleur : 56
Sommet 2151	 ======> Couleur : 23
Sommet 2152	 ======> Couleur : 18
Sommet 2153	 ======> Couleur : 29
Sommet 2154	 ======> Couleur : 30
Sommet 2155	 ======> Couleur : 22
Sommet 2156	 ======> Couleur : 18
Sommet 2157	 ======> Couleur : 26
Sommet 2158	 ======> Couleur : 26
Sommet 2159	 ======> Couleur : 38
Sommet 2160	 ======> Couleur : 34
Sommet 2161	 ======> Couleur : 56
Sommet 2162	 ======> Couleur : 35
Sommet 2163	 ======> Couleur : 31
Sommet 2164	 ======> Couleur : 44
Sommet 2165	 ======> Couleur : 51
Sommet 2166	 ======> Couleur : 45
Sommet 2167	 ======> Couleur : 33
Sommet 2168	 ======> Couleur : 25
Sommet 2169	 ======> Couleur : 47
Sommet 2170	 ======> Couleur : 50
Sommet 2171	 ======> Couleur : 28
Sommet 2172	 ======> Couleur : 37
Sommet 2173	 ======> Couleur : 46
Sommet 2174	 ======> Couleur : 43
Sommet 2175	 ======> Couleur : 50
Sommet 2176	 ======> Couleur : 30
Sommet 2177	 ======> Couleur : 16
Sommet 2178	 ======> Couleur : 43
Sommet 2179	 ======> Couleur : 52
Sommet 2180	 ======> Couleur : 42
Sommet 2181	 ======> Couleur : 47
Sommet 2182	 ======> Couleur : 40
Sommet 2183	 ======> Couleur : 47
Sommet 2184	 ======> Couleur : 53
Sommet 2185	 ======> Couleur : 41
Sommet 2186	 ======> Couleur : 27
Sommet 2187	 ======> Couleur : 30
Sommet 2188	 ======> Couleur : 31
Sommet 2189	 ======> Couleur : 30
Sommet 2190	 ======> Couleur : 37
Sommet 2191	 ======> Couleur : 39
Sommet 2192	 ======> Couleur : 34
Sommet 2193	 ======> Couleur : 32
Sommet 2194	 ======> Couleur : 33
Sommet 2195	 ======> Couleur : 37
Sommet 2196	 ======> Couleur : 39
Sommet 2197	 ======> Couleur : 47
Sommet 2198	 ======> Couleur : 35
Sommet 2199	 ======> Couleur : 29
Sommet 2200	 ======> Couleur : 25
Sommet 2201	 ======> Couleur : 18
Sommet 2202	 ======> Couleur : 57
Sommet 2203	 ======> Couleur : 35
Sommet 2204	 ======> Couleur : 36
Sommet 2205	 ======> Couleur : 48
Sommet 2206	 ======> Couleur : 49
Sommet 2207	 ======> Couleur : 28
Sommet 2208	 ======> Couleur : 24
Sommet 2209	 ======> Couleur : 36
Sommet 2210	 ======> Couleur : 43
Sommet 2211	 ======> Couleur : 53
Sommet 2212	 ======> Couleur : 46
Sommet 2213	 ======> Couleur : 29
Sommet 2214	 ======> Couleur : 31
Sommet 2215	 ======> Couleur : 34
Sommet 2216	 ======> Couleur : 50
Sommet 2217	 ======> Couleur : 52
Sommet 2218	 ======> Couleur : 28
Sommet 2219	 ======> Couleur : 34
Sommet 2220	 ======> Couleur : 37
Sommet 2221	 ======> Couleur : 42
Sommet 2222	 ======> Couleur : 54
Sommet 2223	 ======> Couleur : 57
Sommet 2224	 ======> Couleur : 48
Sommet 2225	 ======> Couleur : 54
Sommet 2226	 ======> Couleur : 21
Sommet 2227	 ======> Couleur : 27
Sommet 2228	 ======> Couleur : 18
Sommet 2229	 ======> Couleur : 35
Sommet 2230	 ======> Couleur : 53
Sommet 2231	 ======> Couleur : 50
Sommet 2232	 ======> Couleur : 38
Sommet 2233	 ======> Couleur : 39
Sommet 2234	 ======> Couleur : 38
Sommet 2235	 ======> Couleur : 30
Sommet 2236	 ======> Couleur : 23
Sommet 2237	 ======> Couleur : 32
Sommet 2238	 ======> Couleur : 51
Sommet 2239	 ======> Couleur : 55
Sommet 2240	 ======> Couleur : 42
Sommet 2241	 ======> Couleur : 49
Sommet 2242	 ======> Couleur : 36
Sommet 2243	 ======> Couleur : 12
Sommet 2244	 ======> Couleur : 41
Sommet 2245	 ======> Couleur : 51
Sommet 2246	 ======> Couleur : 44
Sommet 2247	 ======> Couleur : 51
Sommet 2248	 ======> Couleur : 55
Sommet 2249	 ======> Couleur : 45
Sommet 2250	 ======> Couleur : 54
Sommet 2251	 ======> Couleur : 49
Sommet 2252	 ======> Couleur : 56
Sommet 2253	 ======> Couleur : 58
Sommet 2254	 ======> Couleur : 55
Sommet 2255	 ======> Couleur : 43
Sommet 2256	 ======> Couleur : 40
Sommet 2257	 ======> Couleur : 39
Sommet 2258	 ======> Couleur : 40
Sommet 2259	 ======> Couleur : 37
Sommet 2260	 ======> Couleur : 53
Sommet 2261	 ======> Couleur : 46
Sommet 2262	 ======> Couleur : 47
Sommet 2263	 ======> Couleur : 32
Sommet 2264	 ======> Couleur : 19
Sommet 2265	 ======> Couleur : 41
Sommet 2266	 ======> Couleur : 45
Sommet 2267	 ======> Couleur : 41
Sommet 2268	 ======> Couleur : 52
Sommet 2269	 ======> Couleur : 43
Sommet 2270	 ======> Couleur : 45
Sommet 2271	 ======> Couleur : 46
Sommet 2272	 ======> Couleur : 47
Sommet 2273	 ======> Couleur : 51
Sommet 2274	 ======> Couleur : 57
Sommet 2275	 ======> Couleur : 20
Sommet 2276	 ======> Couleur : 32
Sommet 2277	 ======> Couleur : 39
Sommet 2278	 ======> Couleur : 52
Sommet 2279	 ======> Couleur : 38
Sommet 2280	 ======> Couleur : 39
Sommet 2281	 ======> Couleur : 44
Sommet 2282	 ======> Couleur : 51
Sommet 2283	 ======> Couleur : 59
Sommet 2284	 ======> Couleur : 48
Sommet 2285	 ======> Couleur : 56
Sommet 2286	 ======> Couleur : 55
Sommet 2287	 ======> Couleur : 46
Sommet 2288	 ======> Couleur : 48
Sommet 2289	 ======> Couleur : 42
Sommet 2290	 ======> Couleur : 41
Sommet 2291	 ======> Couleur : 54
Sommet 2292	 ======> Couleur : 57
Sommet 2293	 ======> Couleur : 35
Sommet 2294	 ======> Couleur : 29
Sommet 2295	 ======> Couleur : 41
Sommet 2296	 ======> Couleur : 45
Sommet 2297	 ======> Couleur : 49
Sommet 2298	 ======> Couleur : 44
Sommet 2299	 ======> Couleur : 45
Sommet 2300	 ======> Couleur : 46
Sommet 2301	 ======> Couleur : 31
Sommet 2302	 ======> Couleur : 37
Sommet 2303	 ======> Couleur : 49
Sommet 2304	 ======> Couleur : 43
Sommet 2305	 ======> Couleur : 58
Sommet 2306	 ======> Couleur : 58
Sommet 2307	 ======> Couleur : 54
Sommet 2308	 ======> Couleur : 48
Sommet 2309	 ======> Couleur : 50
Sommet 2310	 ======> Couleur : 49
Sommet 2311	 ======> Couleur : 51
Sommet 2312	 ======> Couleur : 52
Sommet 2313	 ======> Couleur : 34
Sommet 2314	 ======> Couleur : 35
Sommet 2315	 ======> Couleur : 38
Sommet 2316	 ======> Couleur : 36
Sommet 2317	 ======> Couleur : 44
Sommet 2318	 ======> Couleur : 42
Sommet 2319	 ======> Couleur : 37
Sommet 2320	 ======> Couleur : 43
Sommet 2321	 ======> Couleur : 42
Sommet 2322	 ======> Couleur : 53
Sommet 2323	 ======> Couleur : 50
Sommet 2324	 ======> Couleur : 48
Sommet 2325	 ======> Couleur : 54
Sommet 2326	 ======> Couleur : 35
Sommet 2327	 ======> Couleur : 45
Sommet 2328	 ======> Couleur : 49
Sommet 2329	 ======> Couleur : 28
Sommet 2330	 ======> Couleur : 39
Sommet 2331	 ======> Couleur : 55
Sommet 2332	 ======> Couleur : 54
Sommet 2333	 ======> Couleur : 49
Sommet 2334	 ======> Couleur : 47
Sommet 2335	 ======> Couleur : 48
Sommet 2336	 ======> Couleur : 55
Sommet 2337	 ======> Couleur : 56
Sommet 2338	 ======> Couleur : 52
Sommet 2339	 ======> Couleur : 48
Sommet 2340	 ======> Couleur : 52
Sommet 2341	 ======> Couleur : 56
Sommet 2342	 ======> Couleur : 47
Sommet 2343	 ======> Couleur : 43
Sommet 2344	 ======> Couleur : 40
Sommet 2345	 ======> Couleur : 51
Sommet 2346	 ======> Couleur : 56
Sommet 2347	 ======> Couleur : 55
Sommet 2348	 ======> Couleur : 46
Sommet 2349	 ======> Couleur : 46
Sommet 2350	 ======> Couleur : 48
Sommet 2351	 ======> Couleur : 59
Sommet 2352	 ======> Couleur : 60
Sommet 2353	 ======> Couleur : 50
Sommet 2354	 ======> Couleur : 57
Sommet 2355	 ======> Couleur : 52
Sommet 2356	 ======> Couleur : 50
Sommet 2357	 ======> Couleur : 57
Sommet 2358	 ======> Couleur : 58
Sommet 2359	 ======> Couleur : 59
Sommet 2360	 ======> Couleur : 54
Sommet 2361	 ======> Couleur : 60
Sommet 2362	 ======> Couleur : 53
Sommet 2363	 ======> Couleur : 52
Sommet 2364	 ======> Couleur : 58
Sommet 2365	 ======> Couleur : 56
Sommet 2366	 ======> Couleur : 57
Sommet 2367	 ======> Couleur : 51
Sommet 2368	 ======> Couleur : 57
Sommet 2369	 ======> Couleur : 61
Sommet 2370	 ======> Couleur : 61
Sommet 2371	 ======> Couleur : 54
Sommet 2372	 ======> Couleur : 55
Sommet 2373	 ======> Couleur : 2
Sommet 2374	 ======> Couleur : 23
Sommet 2375	 ======> Couleur : 1
Sommet 2376	 ======> Couleur : 2
Sommet 2377	 ======> Couleur : 33
Sommet 2378	 ======> Couleur : 2
Sommet 2379	 ======> Couleur : 1
Sommet 2380	 ======> Couleur : 3
Sommet 2381	 ======> Couleur : 4
Sommet 2382	 ======> Couleur : 5
Sommet 2383	 ======> Couleur : 1
Sommet 2384	 ======> Couleur : 8
Sommet 2385	 ======> Couleur : 7
Sommet 2386	 ======> Couleur : 13
Sommet 2387	 ======> Couleur : 15
Sommet 2388	 ======> Couleur : 8
Sommet 2389	 ======> Couleur : 20
Sommet 2390	 ======> Couleur : 14
Sommet 2391	 ======> Couleur : 22
Sommet 2392	 ======> Couleur : 19
Sommet 2393	 ======> Couleur : 28
Sommet 2394	 ======> Couleur : 20
Sommet 2395	 ======> Couleur : 30
Sommet 2396	 ======> Couleur : 31
Sommet 2397	 ======> Couleur : 32
Sommet 2398	 ======> Couleur : 32
Sommet 2399	 ======> Couleur : 12
Sommet 2400	 ======> Couleur : 6
Sommet 2401	 ======> Couleur : 7
Sommet 2402	 ======> Couleur : 9
Sommet 2403	 ======> Couleur : 3
Sommet 2404	 ======> Couleur : 4
Sommet 2405	 ======> Couleur : 16
Sommet 2406	 ======> Couleur : 1
Sommet 2407	 ======> Couleur : 3
Sommet 2408	 ======> Couleur : 3
Sommet 2409	 ======> Couleur : 14
Sommet 2410	 ======> Couleur : 15
Sommet 2411	 ======> Couleur : 5
Sommet 2412	 ======> Couleur : 11
Sommet 2413	 ======> Couleur : 12
Sommet 2414	 ======> Couleur : 14
Sommet 2415	 ======> Couleur : 2
Sommet 2416	 ======> Couleur : 4
Sommet 2417	 ======> Couleur : 15
Sommet 2418	 ======> Couleur : 16
Sommet 2419	 ======> Couleur : 1
Sommet 2420	 ======> Couleur : 4
Sommet 2421	 ======> Couleur : 1
Sommet 2422	 ======> Couleur : 2
Sommet 2423	 ======> Couleur : 4
Sommet 2424	 ======> Couleur : 29
Sommet 2425	 ======> Couleur : 31
Sommet 2426	 ======> Couleur : 15
Sommet 2427	 ======> Couleur : 33
Sommet 2428	 ======> Couleur : 34
Sommet 2429	 ======> Couleur : 2
Sommet 2430	 ======> Couleur : 3
Sommet 2431	 ======> Couleur : 3
Sommet 2432	 ======> Couleur : 5
Sommet 2433	 ======> Couleur : 6
Sommet 2434	 ======> Couleur : 35
Sommet 2435	 ======> Couleur : 1
Sommet 2436	 ======> Couleur : 2
Sommet 2437	 ======> Couleur : 11
Sommet 2438	 ======> Couleur : 8
Sommet 2439	 ======> Couleur : 9
Sommet 2440	 ======> Couleur : 3
Sommet 2441	 ======> Couleur : 27
Sommet 2442	 ======> Couleur : 5
Sommet 2443	 ======> Couleur : 6
Sommet 2444	 ======> Couleur : 36
Sommet 2445	 ======> Couleur : 14
Sommet 2446	 ======> Couleur : 24
Sommet 2447	 ======> Couleur : 5
Sommet 2448	 ======> Couleur : 2
Sommet 2449	 ======> Couleur : 25
Sommet 2450	 ======> Couleur : 20
Sommet 2451	 ======> Couleur : 37
Sommet 2452	 ======> Couleur : 35
Sommet 2453	 ======> Couleur : 1
Sommet 2454	 ======> Couleur : 12
Sommet 2455	 ======> Couleur : 1
Sommet 2456	 ======> Couleur : 7
Sommet 2457	 ======> Couleur : 13
Sommet 2458	 ======> Couleur : 5
Sommet 2459	 ======> Couleur : 7
Sommet 2460	 ======> Couleur : 4
Sommet 2461	 ======> Couleur : 7
Sommet 2462	 ======> Couleur : 11
Sommet 2463	 ======> Couleur : 12
Sommet 2464	 ======> Couleur : 13
